Date,Close
4/11/2018 16:00:00,42.43
4/12/2018 16:00:00,43.34
4/13/2018 16:00:00,43
4/16/2018 16:00:00,43.3
4/17/2018 16:00:00,44.59
4/18/2018 16:00:00,44.63
4/19/2018 16:00:00,44.56
4/20/2018 16:00:00,44.09
4/23/2018 16:00:00,44.25
4/24/2018 16:00:00,43.74
4/25/2018 16:00:00,43.71
4/26/2018 16:00:00,44.21
4/27/2018 16:00:00,44.71
4/30/2018 16:00:00,44.29
5/1/2018 16:00:00,44.83
5/2/2018 16:00:00,43.86
5/3/2018 16:00:00,44.44
5/4/2018 16:00:00,45.3
5/7/2018 16:00:00,45.73
5/8/2018 16:00:00,45.71
5/9/2018 16:00:00,46.04
5/10/2018 16:00:00,46.3
5/11/2018 16:00:00,45.93
5/14/2018 16:00:00,45.7
5/15/2018 16:00:00,45.48
5/16/2018 16:00:00,45.16
5/17/2018 16:00:00,43.46
5/18/2018 16:00:00,43.21
5/21/2018 16:00:00,43.75
5/22/2018 16:00:00,43.65
5/23/2018 16:00:00,43.68
5/24/2018 16:00:00,43.57
5/25/2018 16:00:00,43.26
5/29/2018 16:00:00,42.97
5/30/2018 16:00:00,42.85
5/31/2018 16:00:00,42.71
6/1/2018 16:00:00,43.66
6/4/2018 16:00:00,43.58
6/5/2018 16:00:00,43.67
6/6/2018 16:00:00,44.26
6/7/2018 16:00:00,43.65
6/8/2018 16:00:00,43.48
6/11/2018 16:00:00,43.69
6/12/2018 16:00:00,43.94
6/13/2018 16:00:00,44.01
6/14/2018 16:00:00,44.69
6/15/2018 16:00:00,44.25
6/18/2018 16:00:00,44.21
6/19/2018 16:00:00,43.82
6/20/2018 16:00:00,43.74
6/21/2018 16:00:00,43.16
6/22/2018 16:00:00,43.2
6/25/2018 16:00:00,42.29
6/26/2018 16:00:00,42.55
6/27/2018 16:00:00,42.33
6/28/2018 16:00:00,42.94
6/29/2018 16:00:00,43.03
7/2/2018 16:00:00,42.81
7/3/2018 13:00:00,42.67
7/5/2018 16:00:00,42.56
7/6/2018 16:00:00,42.71
7/9/2018 16:00:00,42.67
7/10/2018 16:00:00,42.86
7/11/2018 16:00:00,42.57
7/12/2018 16:00:00,43.58
7/13/2018 16:00:00,41.78
7/16/2018 16:00:00,42.5
7/17/2018 16:00:00,42.34
7/18/2018 16:00:00,42.21
7/19/2018 16:00:00,42.4
7/20/2018 16:00:00,42.01
7/23/2018 16:00:00,42.06
7/24/2018 16:00:00,42.39
7/25/2018 16:00:00,43.16
7/26/2018 16:00:00,43.53
7/27/2018 16:00:00,42.57
7/30/2018 16:00:00,42.17
7/31/2018 16:00:00,42.29
8/1/2018 16:00:00,41.86
8/2/2018 16:00:00,42.53
8/3/2018 16:00:00,42.83
8/6/2018 16:00:00,43.3
8/7/2018 16:00:00,43.58
8/8/2018 16:00:00,43.84
8/9/2018 16:00:00,43.78
8/10/2018 16:00:00,43.78
8/13/2018 16:00:00,43.75
8/14/2018 16:00:00,44
8/15/2018 16:00:00,43.86
8/16/2018 16:00:00,45.16
8/17/2018 16:00:00,45.87
8/20/2018 16:00:00,46.22
8/21/2018 16:00:00,45.78
8/22/2018 16:00:00,45.99
8/23/2018 16:00:00,46.02
8/24/2018 16:00:00,46.32
8/27/2018 16:00:00,46.59
8/28/2018 16:00:00,46.95
8/29/2018 16:00:00,47.48
8/30/2018 16:00:00,47.15
8/31/2018 16:00:00,47.77
9/4/2018 16:00:00,47.73
9/5/2018 16:00:00,47.27
9/6/2018 16:00:00,47.28
9/7/2018 16:00:00,47.05
9/10/2018 16:00:00,47.07
9/11/2018 16:00:00,47.03
9/12/2018 16:00:00,46.89
9/13/2018 16:00:00,47.24
9/14/2018 16:00:00,47.4
9/17/2018 16:00:00,47.11
9/18/2018 16:00:00,47.46
9/19/2018 16:00:00,47.28
9/20/2018 16:00:00,47.73
9/21/2018 16:00:00,48.56
9/24/2018 16:00:00,48.44
9/25/2018 16:00:00,48.47
9/26/2018 16:00:00,48.41
9/27/2018 16:00:00,48.33
9/28/2018 16:00:00,48.65
10/1/2018 16:00:00,48.87
10/2/2018 16:00:00,49.01
10/3/2018 16:00:00,49.14
10/4/2018 16:00:00,48.38
10/5/2018 16:00:00,48.13
10/8/2018 16:00:00,47.52
10/9/2018 16:00:00,47.49
10/10/2018 16:00:00,45.63
10/11/2018 16:00:00,44.12
10/12/2018 16:00:00,45.71
10/15/2018 16:00:00,44.67
10/16/2018 16:00:00,45.82
10/17/2018 16:00:00,45.94
10/18/2018 16:00:00,45.46
10/19/2018 16:00:00,45.34
10/22/2018 16:00:00,45.76
10/23/2018 16:00:00,45.42
10/24/2018 16:00:00,44.07
10/25/2018 16:00:00,45.47
10/26/2018 16:00:00,44.25
10/29/2018 16:00:00,43.84
10/30/2018 16:00:00,44.58
10/31/2018 16:00:00,45.75
11/1/2018 16:00:00,45.65
11/2/2018 16:00:00,45.48
11/5/2018 16:00:00,46.14
11/6/2018 16:00:00,46.5
11/7/2018 16:00:00,47.9
11/8/2018 16:00:00,48.44
11/9/2018 16:00:00,47.11
11/12/2018 16:00:00,45.62
11/13/2018 16:00:00,45.12
11/14/2018 16:00:00,44.33
11/15/2018 16:00:00,46.77
11/16/2018 16:00:00,46.35
11/19/2018 16:00:00,45.75
11/20/2018 16:00:00,44.49
11/21/2018 16:00:00,44.89
11/23/2018 13:00:00,44.54
11/26/2018 16:00:00,45.57
11/27/2018 16:00:00,46.12
11/28/2018 16:00:00,47.29
11/29/2018 16:00:00,47.34
11/30/2018 16:00:00,47.87
12/3/2018 16:00:00,48.74
12/4/2018 16:00:00,47.35
12/6/2018 16:00:00,48.39
12/7/2018 16:00:00,46.44
12/10/2018 16:00:00,46.86
12/11/2018 16:00:00,47.09
12/12/2018 16:00:00,47.42
12/13/2018 16:00:00,47.47
12/14/2018 16:00:00,45.82
12/17/2018 16:00:00,44.2
12/18/2018 16:00:00,44.06
12/19/2018 16:00:00,43.14
12/20/2018 16:00:00,42.49
12/21/2018 16:00:00,41.85
12/24/2018 13:00:00,40.28
12/26/2018 16:00:00,42.47
12/27/2018 16:00:00,42.91
12/28/2018 16:00:00,42.77
12/31/2018 16:00:00,43.33
1/2/2019 16:00:00,42.95
1/3/2019 16:00:00,41.07
1/4/2019 16:00:00,42.92
1/7/2019 16:00:00,43.21
1/8/2019 16:00:00,43.56
1/9/2019 16:00:00,43.32
1/10/2019 16:00:00,43.24
1/11/2019 16:00:00,43.49
1/14/2019 16:00:00,43.21
1/15/2019 16:00:00,44.02
1/16/2019 16:00:00,43.96
1/17/2019 16:00:00,44.21
1/18/2019 16:00:00,45.03
1/22/2019 16:00:00,44.78
1/23/2019 16:00:00,45.46
1/24/2019 16:00:00,45.61
1/25/2019 16:00:00,46.13
1/28/2019 16:00:00,45.75
1/29/2019 16:00:00,45.96
1/30/2019 16:00:00,46.71
1/31/2019 16:00:00,47.29
2/1/2019 16:00:00,47.34
2/4/2019 16:00:00,47.35
2/5/2019 16:00:00,47.26
2/6/2019 16:00:00,47.48
2/7/2019 16:00:00,46.7
2/8/2019 16:00:00,47.19
2/11/2019 16:00:00,47.58
2/12/2019 16:00:00,47.89
2/13/2019 16:00:00,47.5
2/14/2019 16:00:00,48.4
2/15/2019 16:00:00,49.43
2/19/2019 16:00:00,49.65
2/20/2019 16:00:00,49.63
2/21/2019 16:00:00,49.41
2/22/2019 16:00:00,50.11
2/25/2019 16:00:00,50.79
2/26/2019 16:00:00,51.18
2/27/2019 16:00:00,51.59
2/28/2019 16:00:00,51.77
3/1/2019 16:00:00,51.41
3/4/2019 16:00:00,51.16
3/5/2019 16:00:00,51.3
3/6/2019 16:00:00,51.67
3/7/2019 16:00:00,51.29
3/8/2019 16:00:00,51.07
3/11/2019 16:00:00,51.92
3/12/2019 16:00:00,52.15
3/13/2019 16:00:00,52.59
3/14/2019 16:00:00,52.74
3/15/2019 16:00:00,53.2
3/18/2019 16:00:00,53.51
3/19/2019 16:00:00,53.31
3/20/2019 16:00:00,53.26
3/21/2019 16:00:00,53.94
3/22/2019 16:00:00,52.74
3/25/2019 16:00:00,52.73
3/26/2019 16:00:00,53.23
3/27/2019 16:00:00,53.14
3/28/2019 16:00:00,53.36
3/29/2019 16:00:00,53.99
4/1/2019 16:00:00,54.98
4/2/2019 16:00:00,55.29
4/3/2019 16:00:00,55.63
4/4/2019 16:00:00,55.14
4/5/2019 16:00:00,55.21
4/8/2019 16:00:00,55.49
4/9/2019 16:00:00,55.18
4/10/2019 16:00:00,55.82
4/11/2019 16:00:00,55.6
4/12/2019 16:00:00,56.29
4/15/2019 16:00:00,56.56
4/16/2019 16:00:00,56.95
4/17/2019 16:00:00,56.31
4/18/2019 16:00:00,56.4
4/22/2019 16:00:00,56.34
4/23/2019 16:00:00,56.69
4/24/2019 16:00:00,56.88
4/25/2019 16:00:00,56.33
4/26/2019 16:00:00,55.88
4/29/2019 16:00:00,56.13
4/30/2019 16:00:00,55.95
5/1/2019 16:00:00,55.58
5/2/2019 16:00:00,54.94
5/3/2019 16:00:00,54.94
5/6/2019 16:00:00,54.59
5/7/2019 16:00:00,53.45
5/8/2019 16:00:00,53.47
5/9/2019 16:00:00,52.92
5/10/2019 16:00:00,53.36
5/13/2019 16:00:00,51.3
5/14/2019 16:00:00,52.02
5/15/2019 16:00:00,52.44
5/16/2019 16:00:00,55.93
5/17/2019 16:00:00,56.35
5/20/2019 16:00:00,56.01
5/21/2019 16:00:00,56.52
5/22/2019 16:00:00,55.69
5/23/2019 16:00:00,54.19
5/24/2019 16:00:00,54.37
5/28/2019 16:00:00,53.93
5/29/2019 16:00:00,53.18
5/30/2019 16:00:00,53.57
5/31/2019 16:00:00,52.03
6/3/2019 16:00:00,51.78
6/4/2019 16:00:00,53.23
6/5/2019 16:00:00,54.75
6/6/2019 16:00:00,55.1
6/7/2019 16:00:00,55.93
6/10/2019 16:00:00,56.42
6/11/2019 16:00:00,57.11
6/12/2019 16:00:00,55.86
6/13/2019 16:00:00,56.17
6/14/2019 16:00:00,54.75
6/17/2019 16:00:00,55.4
6/18/2019 16:00:00,56.05
6/19/2019 16:00:00,56.13
6/20/2019 16:00:00,57.41
6/21/2019 16:00:00,57.03
6/24/2019 16:00:00,57.18
6/25/2019 16:00:00,56.08
6/26/2019 16:00:00,56.6
6/27/2019 16:00:00,55.73
6/28/2019 16:00:00,54.73
7/1/2019 16:00:00,54.74
7/2/2019 16:00:00,55.81
7/3/2019 13:00:00,56.48
7/5/2019 16:00:00,56.6
7/8/2019 16:00:00,56.19
7/9/2019 16:00:00,56.34
7/10/2019 16:00:00,57.13
7/11/2019 16:00:00,57.3
7/12/2019 16:00:00,57.95
7/15/2019 16:00:00,58.05
7/16/2019 16:00:00,57.62
7/17/2019 16:00:00,57.21
7/18/2019 16:00:00,57.74
7/19/2019 16:00:00,57.36
7/22/2019 16:00:00,57.73
7/23/2019 16:00:00,57.71
7/24/2019 16:00:00,57.23
7/25/2019 16:00:00,56.62
7/26/2019 16:00:00,56.53
7/29/2019 16:00:00,56.93
7/30/2019 16:00:00,56.47
7/31/2019 16:00:00,55.4
8/1/2019 16:00:00,55.39
8/2/2019 16:00:00,53.25
8/5/2019 16:00:00,51.37
8/6/2019 16:00:00,52.6
8/7/2019 16:00:00,52.34
8/8/2019 16:00:00,53.16
8/9/2019 16:00:00,52.43
8/12/2019 16:00:00,51.54
8/13/2019 16:00:00,52.72
8/14/2019 16:00:00,50.61
8/15/2019 16:00:00,46.25
8/16/2019 16:00:00,46.96
8/19/2019 16:00:00,48.5
8/20/2019 16:00:00,47.93
8/21/2019 16:00:00,48.77
8/22/2019 16:00:00,48.18
8/23/2019 16:00:00,46.61
8/26/2019 16:00:00,47.1
8/27/2019 16:00:00,46.79
8/28/2019 16:00:00,46.87
8/29/2019 16:00:00,47.27
8/30/2019 16:00:00,46.81
9/3/2019 16:00:00,46.5
9/4/2019 16:00:00,47.32
9/5/2019 16:00:00,48.42
9/6/2019 16:00:00,48.84
9/9/2019 16:00:00,48.58
9/10/2019 16:00:00,49.21
9/11/2019 16:00:00,50.03
9/12/2019 16:00:00,49.93
9/13/2019 16:00:00,50.03
9/16/2019 16:00:00,49.96
9/17/2019 16:00:00,49.41
9/18/2019 16:00:00,49.34
9/19/2019 16:00:00,49.19
9/20/2019 16:00:00,49.6
9/23/2019 16:00:00,49.42
9/24/2019 16:00:00,49.12
9/25/2019 16:00:00,49.61
9/26/2019 16:00:00,48.83
9/27/2019 16:00:00,48.84
9/30/2019 16:00:00,49.41
10/1/2019 16:00:00,47.74
10/2/2019 16:00:00,46.56
10/3/2019 16:00:00,47.06
10/4/2019 16:00:00,47.52
10/7/2019 16:00:00,47.77
10/8/2019 16:00:00,46.39
10/9/2019 16:00:00,46.84
10/10/2019 16:00:00,46.15
10/11/2019 16:00:00,46.56
10/14/2019 16:00:00,46.05
10/15/2019 16:00:00,46.36
10/16/2019 16:00:00,46.79
10/17/2019 16:00:00,47.03
10/18/2019 16:00:00,46.71
10/21/2019 16:00:00,47.39
10/22/2019 16:00:00,47.55
10/23/2019 16:00:00,47.05
10/24/2019 16:00:00,46.41
10/25/2019 16:00:00,46.9
10/28/2019 16:00:00,47.17
10/29/2019 16:00:00,47.24
10/30/2019 16:00:00,47.56
10/31/2019 16:00:00,47.51
11/1/2019 16:00:00,47.03
11/4/2019 16:00:00,47.48
11/5/2019 16:00:00,47.76
11/6/2019 16:00:00,48.27
11/7/2019 16:00:00,48.42
11/8/2019 16:00:00,48.83
11/11/2019 16:00:00,48.1
11/12/2019 16:00:00,48.37
11/13/2019 16:00:00,48.46
11/14/2019 16:00:00,44.91
11/15/2019 16:00:00,45.09
11/18/2019 16:00:00,45.15
11/19/2019 16:00:00,45.47
11/20/2019 16:00:00,45.08
11/21/2019 16:00:00,44.84
11/22/2019 16:00:00,44.85
11/25/2019 16:00:00,45.45
11/26/2019 16:00:00,45.31
11/27/2019 16:00:00,45.24
11/29/2019 13:00:00,45.31
12/2/2019 16:00:00,44.7
12/3/2019 16:00:00,44.28
12/4/2019 16:00:00,43.89
12/5/2019 16:00:00,43.52
12/6/2019 16:00:00,43.84
12/9/2019 16:00:00,43.9
12/10/2019 16:00:00,44.1
12/11/2019 16:00:00,44.28
12/12/2019 16:00:00,45.67
12/13/2019 16:00:00,45.3
12/16/2019 16:00:00,45.98
12/17/2019 16:00:00,46.44
12/18/2019 16:00:00,46.64
12/19/2019 16:00:00,47.88
12/20/2019 16:00:00,47.45
12/23/2019 16:00:00,48.1
12/24/2019 13:00:00,47.78
12/26/2019 16:00:00,47.85
12/27/2019 16:00:00,47.77
12/30/2019 16:00:00,47.59
12/31/2019 16:00:00,47.96
1/2/2020 16:00:00,48.42
1/3/2020 16:00:00,47.63
1/6/2020 16:00:00,47.8
1/7/2020 16:00:00,47.49
1/8/2020 16:00:00,47.52
1/9/2020 16:00:00,47.32
1/10/2020 16:00:00,47.13
1/13/2020 16:00:00,47.97
1/14/2020 16:00:00,47.79
1/15/2020 16:00:00,48.01
1/16/2020 16:00:00,49.05
1/17/2020 16:00:00,49.02
1/21/2020 16:00:00,48.8
1/22/2020 16:00:00,49.06
1/23/2020 16:00:00,49
1/24/2020 16:00:00,48.85
1/27/2020 16:00:00,47.47
1/28/2020 16:00:00,47.77
1/29/2020 16:00:00,47.05
1/30/2020 16:00:00,47.24
1/31/2020 16:00:00,45.97
2/3/2020 16:00:00,46.53
2/4/2020 16:00:00,47.62
2/5/2020 16:00:00,48.45
2/6/2020 16:00:00,48.69
2/7/2020 16:00:00,47.97
2/10/2020 16:00:00,48.87
2/11/2020 16:00:00,49.13
2/12/2020 16:00:00,49.93
2/13/2020 16:00:00,47.32
2/14/2020 16:00:00,46.97
2/18/2020 16:00:00,46.59
2/19/2020 16:00:00,46.29
2/20/2020 16:00:00,46.85
2/21/2020 16:00:00,46.3
2/24/2020 16:00:00,44
2/25/2020 16:00:00,42.74
2/26/2020 16:00:00,42.16
2/27/2020 16:00:00,40.04
2/28/2020 16:00:00,39.93
3/2/2020 16:00:00,41.17
3/3/2020 16:00:00,40.04
3/4/2020 16:00:00,41.39
3/5/2020 16:00:00,39.57
3/6/2020 16:00:00,39.68
3/9/2020 16:00:00,37.96
3/10/2020 16:00:00,40.08
3/11/2020 16:00:00,37.05
3/12/2020 16:00:00,33.2
3/13/2020 16:00:00,37.64
3/16/2020 16:00:00,33.71
3/17/2020 16:00:00,35.5
3/18/2020 16:00:00,37.12
3/19/2020 16:00:00,37.71
3/20/2020 16:00:00,35.6
3/23/2020 16:00:00,34.6
3/24/2020 16:00:00,38.6
3/25/2020 16:00:00,37.67
3/26/2020 16:00:00,40.58
3/27/2020 16:00:00,38.82
3/30/2020 16:00:00,40.32
3/31/2020 16:00:00,39.31
4/1/2020 16:00:00,38.33
4/2/2020 16:00:00,39.8
4/3/2020 16:00:00,39.06
4/6/2020 16:00:00,41.43
4/7/2020 16:00:00,40.64
4/8/2020 16:00:00,41.74
4/9/2020 16:00:00,41.2
4/13/2020 16:00:00,41.22
4/14/2020 16:00:00,42.78
4/15/2020 16:00:00,41.52
4/16/2020 16:00:00,41.5
4/17/2020 16:00:00,42.48
4/20/2020 16:00:00,42.54
4/21/2020 16:00:00,40.55
4/22/2020 16:00:00,41.76
4/23/2020 16:00:00,41.62
4/24/2020 16:00:00,42.52
4/27/2020 16:00:00,43.06
4/28/2020 16:00:00,42.49
4/29/2020 16:00:00,43.34
4/30/2020 16:00:00,42.38
5/1/2020 16:00:00,40.92
5/4/2020 16:00:00,41.35
5/5/2020 16:00:00,41.46
5/6/2020 16:00:00,41.15
5/7/2020 16:00:00,41.37
5/8/2020 16:00:00,42.99
5/11/2020 16:00:00,43.32
5/12/2020 16:00:00,43.22
5/13/2020 16:00:00,41.95
5/14/2020 16:00:00,43.85
5/15/2020 16:00:00,44.27
5/18/2020 16:00:00,45.06
5/19/2020 16:00:00,44.61
5/20/2020 16:00:00,45.44
5/21/2020 16:00:00,44.64
5/22/2020 16:00:00,44.9
5/26/2020 16:00:00,44.84
5/27/2020 16:00:00,45.96
5/28/2020 16:00:00,45.6
5/29/2020 16:00:00,47.82
6/1/2020 16:00:00,46.3
6/2/2020 16:00:00,46.89
6/3/2020 16:00:00,46.94
6/4/2020 16:00:00,46.86
6/5/2020 16:00:00,47.83
6/8/2020 16:00:00,48.13
6/9/2020 16:00:00,48.05
6/10/2020 16:00:00,47.42
6/11/2020 16:00:00,43.67
6/12/2020 16:00:00,45.07
6/15/2020 16:00:00,45.35
6/16/2020 16:00:00,46.48
6/17/2020 16:00:00,46.17
6/18/2020 16:00:00,45.83
6/19/2020 16:00:00,45.32
6/22/2020 16:00:00,45.16
6/23/2020 16:00:00,45.47
6/24/2020 16:00:00,44.75
6/25/2020 16:00:00,45.22
6/26/2020 16:00:00,46.31
6/29/2020 16:00:00,46.15
6/30/2020 16:00:00,46.64
7/1/2020 16:00:00,46.06
7/2/2020 16:00:00,45.63
7/6/2020 16:00:00,46.42
7/7/2020 16:00:00,45.63
7/8/2020 16:00:00,45.81
7/9/2020 16:00:00,46.7
7/10/2020 16:00:00,46.66
7/13/2020 16:00:00,45.93
7/14/2020 16:00:00,46.26
7/15/2020 16:00:00,46.4
7/16/2020 16:00:00,45.78
7/17/2020 16:00:00,46.75
7/20/2020 16:00:00,46.97
7/21/2020 16:00:00,47.02
7/22/2020 16:00:00,46.9
7/23/2020 16:00:00,47.41
7/24/2020 16:00:00,46.4
7/27/2020 16:00:00,47.19
7/28/2020 16:00:00,46.28
7/29/2020 16:00:00,46.71
7/30/2020 16:00:00,46.44
7/31/2020 16:00:00,47.1
8/3/2020 16:00:00,47.16
8/4/2020 16:00:00,47.67
8/5/2020 16:00:00,47.33
8/6/2020 16:00:00,47.77
8/7/2020 16:00:00,47.43
8/10/2020 16:00:00,47.73
8/11/2020 16:00:00,47.19
8/12/2020 16:00:00,48.1
8/13/2020 16:00:00,42.72
8/14/2020 16:00:00,42.5
8/17/2020 16:00:00,42.09
8/18/2020 16:00:00,41.98
8/19/2020 16:00:00,41.87
8/20/2020 16:00:00,42.31
8/21/2020 16:00:00,42.25
8/24/2020 16:00:00,42.18
8/25/2020 16:00:00,41.96
8/26/2020 16:00:00,42.25
8/27/2020 16:00:00,42.29
8/28/2020 16:00:00,42.2
8/31/2020 16:00:00,42.22
9/1/2020 16:00:00,42.03
9/2/2020 16:00:00,42.42
9/3/2020 16:00:00,40.95
9/4/2020 16:00:00,40.82
9/8/2020 16:00:00,40
9/9/2020 16:00:00,40.13
9/10/2020 16:00:00,39.57
9/11/2020 16:00:00,39.88
9/14/2020 16:00:00,40.37
9/15/2020 16:00:00,40.6
9/16/2020 16:00:00,40.42
9/17/2020 16:00:00,40.37
9/18/2020 16:00:00,39.81
9/21/2020 16:00:00,39.04
9/22/2020 16:00:00,39.32
9/23/2020 16:00:00,38.28
9/24/2020 16:00:00,37.85
9/25/2020 16:00:00,38.45
9/28/2020 16:00:00,39.13
9/29/2020 16:00:00,39.06
9/30/2020 16:00:00,39.39
10/1/2020 16:00:00,38.8
10/2/2020 16:00:00,38.27
10/5/2020 16:00:00,38.57
10/6/2020 16:00:00,38.57
10/7/2020 16:00:00,39.4
10/8/2020 16:00:00,39.79
10/9/2020 16:00:00,39.85
10/12/2020 16:00:00,40.36
10/13/2020 16:00:00,39.81
10/14/2020 16:00:00,39.89
10/15/2020 16:00:00,39.97
10/16/2020 16:00:00,40.16
10/19/2020 16:00:00,39.3
10/20/2020 16:00:00,39.2
10/21/2020 16:00:00,39.06
10/22/2020 16:00:00,38.82
10/23/2020 16:00:00,38.82
10/26/2020 16:00:00,37.67
10/27/2020 16:00:00,36.87
10/28/2020 16:00:00,35.71
10/29/2020 16:00:00,35.69
10/30/2020 16:00:00,35.9
11/2/2020 16:00:00,35.9
11/3/2020 16:00:00,36.68
11/4/2020 16:00:00,36.57
11/5/2020 16:00:00,37.23
11/6/2020 16:00:00,37.53
11/9/2020 16:00:00,38.2
11/10/2020 16:00:00,38.72
11/11/2020 16:00:00,39.33
11/12/2020 16:00:00,38.67
11/13/2020 16:00:00,41.4
11/16/2020 16:00:00,42.54
11/17/2020 16:00:00,41.88
11/18/2020 16:00:00,41.32
11/19/2020 16:00:00,41.17
11/20/2020 16:00:00,40.97
11/23/2020 16:00:00,41.64
11/24/2020 16:00:00,42.61
11/25/2020 16:00:00,42.5
11/27/2020 13:00:00,42.7
11/30/2020 16:00:00,43.02
12/1/2020 16:00:00,43.54
12/2/2020 16:00:00,43.89
12/3/2020 16:00:00,44.11
12/4/2020 16:00:00,44.38
12/7/2020 16:00:00,44.35
12/8/2020 16:00:00,44.37
12/9/2020 16:00:00,44.69
12/10/2020 16:00:00,44.32
12/11/2020 16:00:00,44.32
12/14/2020 16:00:00,44.24
12/15/2020 16:00:00,44.72
12/16/2020 16:00:00,44.72
12/17/2020 16:00:00,44.82
12/18/2020 16:00:00,45.44
12/21/2020 16:00:00,44.88
12/22/2020 16:00:00,44.69
12/23/2020 16:00:00,44.38
12/24/2020 13:00:00,44.54
12/28/2020 16:00:00,44.92
12/29/2020 16:00:00,44.64
12/30/2020 16:00:00,44.48
